date,open,low,high,close,volume,change,changePercent,vwap,changeOverTime
735360,78.5106,77.4047,78.4621,77.6146,57574363,-0.274341,-0.35,78.0622,0.19227153552908285
735361,77.6489,76.6035,77.3849,77.2915,72899498,-0.510879,-0.654,78.0942,0.18447470187679496
735362,77.1592,77.5367,78.3631,78.2535,53324677,-0.32306799999999997,-0.41600000000000004,76.9477,0.1795438798899988
735365,77.5486,77.9723,78.4792,78.3763,39934594,0.9619469999999999,1.245,78.0334,0.19422494071110047
735366,78.1439,78.1096,78.8567,78.3908,41600846,0.12276,0.157,78.4195,0.1960989888075987
735367,78.2007,77.6212,78.7511,77.7242,57711731,0.014522,0.019,78.6271,0.19632027298837407
735368,78.5003,77.2727,78.8739,78.8713,69091834,-0.6665989999999999,-0.85,78.0794,0.1861473050638976
735369,77.6991,78.8475,80.1675,79.8058,79439024,1.1471,1.476,78.0403,0.2036531729099328
735372,78.9161,79.2963,80.0447,79.8217,58708986,0.934557,1.185,79.7988,0.21791455683646035
735373,79.7953,79.4719,80.0843,80.0329,49249914,0.015842,0.02,79.7894,0.21815720638641412
735374,79.7055,79.7411,80.5001,80.1596,50218945,0.2112,0.265,79.9977,0.2213803249367432
735375,80.0711,80.054,81.1442,81.0651,58052491,0.126721,0.158,80.1115,0.22331389084738096
735376,80.1569,81.2631,82.6134,82.5831,87216605,0.905518,1.13,80.9489,0.2371327064123577
735380,81.2961,82.3389,83.1375,82.3692,78921885,1.518,1.8730000000000002,82.10600000000001,0.2602988709928487
735381,82.6346,82.8656,84.0668,83.8701,94118633,-0.21384099999999998,-0.259,82.7064,0.2570345478019614
735382,82.8761,83.0147,85.0304,83.5559,141005137,1.5008,1.8219999999999998,83.3956,0.279939749658917
735383,84.2133,82.1699,83.7975,82.9817,92337903,-0.31416,-0.375,84.1539,0.27514475037618297
735386,83.6826,82.9289,84.3136,84.1552,73231620,-0.5741970000000001,-0.687,83.0617,0.26638189681747565
735387,82.9566,83.9664,85.5214,85.1162,83870521,1.1735,1.4140000000000001,83.8775,0.2842906544823017
735388,84.14200000000001,84.8244,85.7168,85.4501,75951141,0.960957,1.1420000000000001,84.956,0.29895645432541906
735389,85.2983,85.07,85.9662,85.2152,87620911,0.333962,0.392,85.2217,0.304052094874448
735390,85.7867,84.7769,86.7451,86.5788,75414804,-0.23496,-0.275,85.5,0.3004672911458857
735393,85.6548,86.4586,87.8261,87.087,62777042,1.3636,1.6,86.0268,0.3212771607255679
735394,87.5305,86.3662,87.5582,86.7266,45681114,0.508199,0.5870000000000001,87.083,0.32903278973729755
735395,86.9761,84.9156,86.9668,85.2759,54748791,-0.36035900000000004,-0.414,87.0097,0.32353273327167903
735396,86.8929,83.9731,85.4145,84.3427,54525280,-1.4507,-1.673,85.6567,0.3013936325095456
735397,85.1928,84.4998,85.70100000000001,85.1928,35561270,-0.933242,-1.094,84.6073,0.28715208785439794
735400,84.5552,84.8232,85.6548,85.0819,29726347,0.850081,1.008,85.103,0.30012544523903273
735401,85.2944,84.4074,85.2759,85.1743,33514108,-0.11087899999999999,-0.13,85.1986,0.29843300278055024
735402,85.2574,84.3971,85.2852,84.8786,35527686,0.092399,0.109,84.8693,0.2998431171463192
735403,85.2759,83.9916,85.5162,84.0008,100898066,-0.29567899999999997,-0.34700000000000003,84.8489,0.2953304459562987
735404,84.8694,83.7144,84.6568,83.9269,43694391,-0.877799,-1.034,84.6094,0.2819343594814929
735407,84.3796,83.3355,84.7677,83.4187,39036087,-0.07392,-0.08800000000000001,84.0226,0.2808065732084375
735408,83.853,82.8366,83.8068,83.4926,36868541,-0.508203,-0.606,84.1696,0.2730509441967079
735409,83.354,82.9752,84.1302,83.9916,32629359,0.073921,0.08900000000000001,83.4272,0.2741787304697633
735410,83.5018,83.8714,85.008,84.9895,64028803,0.498962,0.598,83.4496,0.28179395848403554
735411,83.9176,85.0911,86.6018,85.8673,49589028,0.997917,1.188,92.1722,0.29702288841478125
735414,85.1004,86.0521,86.9206,86.4124,38223477,0.8778,1.033,85.9819,0.3104189748895868
735415,86.4124,86.0151,86.9114,86.3755,28465073,0.545161,0.635,87.0114,0.318737733988945
735416,86.7312,86.1167,86.9484,86.8837,22891753,-0.036962,-0.043,86.4897,0.3181746039013164
735417,86.551,86.9484,88.6947,88.6744,56467939,0.508201,0.588,86.5836,0.325930232913046
735421,86.9853,86.78200000000001,89.4432,88.1034,65221678,1.7907,2.061,88.0607,0.3532580661899137
735422,88.9534,87.5582,88.6577,88.1403,36436440,-0.5710310000000001,-0.644,89.0201,0.3445440477607565
735423,88.1865,86.4124,88.2881,87.8123,39685552,0.03696,0.042,88.2305,0.3451071778483851
735424,86.6342,87.6529,88.6023,87.9832,34018228,-0.328023,-0.37200000000000005,87.4989,0.3401015770694648
735425,88.1126,88.3806,89.5263,89.1197,42810155,0.170944,0.195,88.0418,0.3427096782070181
735428,88.5746,87.8077,89.4894,88.0756,45696176,1.1365,1.2919999999999998,89.1582,0.3600537796864173
735429,89.4432,87.5397,89.7203,87.5767,53502415,-1.0441,-1.172,88.4787,0.34411979257278713
735430,89.6002,85.5346,88.0377,86.015,57298243,-0.49896,-0.562,88.815,0.3365060906563136
735431,87.8077,85.9504,87.5397,87.2533,49987593,-1.5616,-1.7830000000000001,86.6629,0.31267302133789937
735432,86.5048,86.5972,87.7799,86.7996,39079002,1.2383,1.44,86.8645,0.331570690376122
735435,87.7707,86.9668,87.6783,87.5212,55196597,-0.45368500000000006,-0.52,86.9758,0.3246467846645484
735436,87.4843,87.93700000000001,89.2399,89.8035,92917719,0.721644,0.831,87.2669,0.33565910637817303
735437,88.16799999999999,89.09200000000001,89.9236,89.6557,45728843,2.2823,2.608,89.6551,0.3704892364322275
735438,89.6603,89.2953,90.4041,90.24799999999999,43469117,-0.147842,-0.165,89.5336,0.3682336638861164
735439,89.4894,90.1362,91.6977,91.4944,55317689,0.592284,0.6609999999999999,89.949,0.3772727411463436
735442,90.3856,90.7829,91.8825,90.9031,43143095,1.2465,1.381,90.98899999999999,0.3962940241062408
735443,91.7809,90.24700000000001,91.1988,90.6905,33010001,-0.5913609999999999,-0.6459999999999999,91.1834,0.3872702078239981
735444,90.9585,88.0849,90.0437,88.3344,56842647,-0.212517,-0.23399999999999999,90.7911,0.3840257239044905
735445,89.7758,87.6044,89.2768,88.8241,48511286,-2.3562,-2.5980000000000003,88.8309,0.3480693336751792
735446,87.6876,87.1886,88.4083,88.3251,39958144,0.48971899999999996,0.5539999999999999,88.5565,0.3555426345941953
735449,89.0458,87.512,88.2235,87.8908,55932663,-0.434278,-0.49200000000000005,88.4967,0.3479274065799233
735450,88.1126,87.3808,89.0987,87.743,38558342,-0.147841,-0.168,87.7647,0.34129956384124915
735451,87.54899999999999,86.6194,88.0494,87.7337,46711179,-0.009326000000000001,-0.011000000000000001,87.8449,0.339043991295138
735452,88.1515,88.0638,89.2194,87.9751,41865193,0.241434,0.275,88.2788,0.3389020641998821
735453,87.5294,88.78299999999999,89.9623,89.1358,36584844,1.1607,1.319,87.4648,0.3425860642853436
735456,88.4673,89.1823,90.2966,89.1173,33795352,-0.018571,-0.021,88.9171,0.3602994814319681
735457,89.1823,89.88799999999999,90.603,90.2966,31866088,1.1793,1.3230000000000002,89.3612,0.3600171533392545
735458,89.2844,89.9437,91.1788,90.538,28115566,0.24143699999999998,0.267,89.8922,0.3780144246763909
735459,90.3802,90.9837,92.2745,90.9837,48951331,0.44572399999999995,0.49200000000000005,90.3844,0.3816984247618523
735460,90.9095,92.2281,93.491,92.0795,47572413,1.0957,1.204,90.6877,0.3885002426495499
735463,91.4573,92.8131,93.8717,93.3517,69399270,1.2722,1.382,91.8711,0.40522322232497937
735464,92.3116,92.9617,93.7324,93.3888,52699192,0.037143,0.04,92.9761,0.424638238516877
735465,93.2681,93.0359,94.2245,93.3981,33478198,0.009288,0.01,93.4333,0.42520442080010257
735466,93.3888,94.0481,94.8746,94.0853,44183834,0.68716,0.736,93.37200000000001,0.4253463478953585
735467,93.1288,93.6581,94.2524,94.2895,40270173,0.204288,0.217,93.8589,0.43583369196631605
735470,94.5217,93.5095,95.24600000000001,93.685,33151984,-0.604511,-0.6409999999999999,94.5046,0.4389499836707536
735471,94.1781,94.3081,95.0417,94.8374,52369011,1.1524,1.23,93.9027,0.42972472247911536
735472,93.8067,94.9024,95.5524,94.9488,68459801,0.11143,0.11699999999999999,94.4768,0.4473114735084683
735473,94.336,95.3853,96.3325,95.181,44595247,0.23215,0.245,95.04700000000001,0.4490115464559431
735474,95.5153,91.5409,95.831,95.9239,53564262,0.742876,0.78,95.1911,0.4525551455439469
735478,95.70100000000001,90.8073,92.9431,91.8752,125420521,-4.0487,-4.221,95.9253,0.4638925260886418
735479,95.7382,91.2902,93.8902,91.1138,85718221,-0.761447,-0.8290000000000001,92.8535,0.4021054045227435
735480,91.7916,91.0487,92.2188,91.9031,58457035,0.7893060000000001,0.866,91.9312,0.3904856958853351
735481,91.7452,89.2751,95.7196,91.3366,46356742,-0.566444,-0.616,91.7979,0.4025311858085112
735484,92.2095,90.7795,93.8902,90.993,189846255,-0.343582,-0.376,91.5865,0.3938858417802847
735485,92.0052,92.5066,94.1967,93.7881,100869587,2.7951,3.072,92.6291,0.3886421697448058
735486,91.0116,93.8624,94.8931,94.1874,62399743,0.399296,0.426,92.4732,0.4312981293093186
735487,93.2402,94.1967,95.6917,94.40100000000001,64096903,0.213577,0.22699999999999998,93.2736,0.4373918378185347
735488,93.9831,91.8288,94.0295,94.3731,61316516,-0.027857,-0.03,94.4231,0.44065158271602667
735491,95.4689,93.4094,94.531,93.6581,66908133,-0.715018,-0.758,94.8281,0.4402258014302588
735492,92.6738,93.6767,95.0417,94.3267,60926498,0.668587,0.7140000000000001,93.0612,0.42931420217133204
735493,94.0388,93.3981,94.8467,94.5217,37299435,0.19500699999999999,0.207,94.0826,0.43951769205177743
735494,94.6517,93.361,95.5896,93.751,70902406,-0.770734,-0.815,94.6963,0.4424935827587574
735495,94.986,93.9738,95.506,93.8438,52788426,0.09286,0.099,94.4797,0.4307319470260933
735498,94.531,90.7423,93.5188,95.311,63402196,1.4672,1.5630000000000002,93.93700000000001,0.432148165783056
735499,93.4167,91.3738,93.556,94.4845,60171828,-0.82645,-0.867,94.9907,0.4545390726819338
735500,94.8653,91.5873,93.2634,90.8816,100091990,-3.6029,-3.813,94.5824,0.4419258743777335
735501,93.3331,93.3517,94.2895,93.556,55264139,2.6744,2.943,91.6998,0.3869420967973312
735502,91.4945,91.6523,93.5002,92.9617,49766312,-0.594302,-0.635,92.7706,0.42775605631911306
735505,91.6059,91.0395,93.0638,92.0981,51491286,0.594302,0.639,92.7229,0.4186864571029169
735506,93.6117,91.9681,93.0545,92.7667,47757828,-1.4579,-1.558,93.8023,0.42775605631911306
735507,93.4074,92.3209,93.4631,92.5066,37051182,0.668589,0.726,92.441,0.4055070765154914
735508,92.1816,91.6802,92.9709,91.6988,63688562,-0.260009,-0.28,92.1869,0.4157105663959369
735509,92.3395,93.426,95.0696,93.6024,57404674,0.0,0.0,92.6095,0.4117411860221651
735512,92.8131,93.1381,94.7446,93.8067,77376525,-0.807876,-0.873,92.8427,0.4117411860221651
735513,92.3302,92.6831,94.5124,93.5374,66331592,1.9036,2.076,92.3766,0.39941336800627536
735514,91.7081,91.5316,93.3424,92.6831,53583368,0.204292,0.218,92.7263,0.42846416569759455
735515,94.2895,88.3837,92.0702,90.5752,100933600,-0.269293,-0.287,94.2255,0.4315819834998307
735516,93.5002,88.5973,90.7423,89.3866,72154523,-0.854309,-0.9129999999999999,94.0954,0.4274722021286013
735519,94.0945,89.8973,91.9309,90.6959,68179688,-0.98431,-1.062,93.6002,0.4144347486364315
735520,93.2217,91.2066,92.8224,92.6366,77517279,-1.1236,-1.225,92.4109,0.39941336800627536
735521,90.9745,94.0388,95.6639,95.1531,94623904,-1.1886,-1.3119999999999998,90.3628,0.3822661331428762
735522,88.7273,95.2739,96.676,95.63600000000001,68263146,1.3093,1.465,89.5911,0.364126934710484
735523,90.538,96.2303,97.5498,97.3446,71074674,1.9408,2.14,90.9083,0.3841081331856069
735526,91.2948,97.066,97.9575,97.7068,47053916,2.5165,2.717,92.259,0.41372511316015176
735527,95.6639,97.2239,97.9482,97.6046,34187701,0.482868,0.507,94.8803,0.4521293642581789
735528,95.4967,97.8275,99.1182,99.1182,48060949,1.7086,1.787,95.9791,0.4594988905269004
735529,96.6482,98.7654,99.7033,99.6754,52687879,0.362152,0.37200000000000005,97.2321,0.4855737975112397
735530,97.6696,98.3382,99.6847,99.3411,40654793,-0.102146,-0.105,97.4973,0.4911013237372304
735533,97.3632,99.5547,100.3254,100.2883,44639285,1.5136,1.551,97.6407,0.4895416517872132
735534,97.8739,100.2976,102.42399999999999,101.5883,52282550,0.557158,0.562,98.7494,0.5126406680645722
735535,99.0347,100.0283,101.6719,100.8454,41574365,-0.334296,-0.335,99.4036,0.5211440849975428
735536,99.3216,100.4043,101.4954,101.0869,37435905,0.947168,0.953,99.1496,0.5160423400573202
735537,100.2976,100.5366,101.4599,101.3759,34968457,1.3,1.296,100.0258,0.5304975384042512
735540,100.4926,101.236,101.9542,101.665,33691535,-0.742876,-0.731,101.5184,0.5503368097841183
735541,101.5512,101.3479,101.9635,101.4972,27195547,0.24143499999999998,0.239,100.9215,0.5389994292394233
735542,101.3097,101.0961,102.3552,102.3085,27442252,0.289065,0.28600000000000003,101.0408,0.5426849554226832
735543,101.2827,102.0008,103.92200000000001,103.7541,46942431,0.289113,0.285,101.0943,0.5470953780602076
735544,101.4226,104.0805,105.8059,105.2183,59522855,-0.167873,-0.165,101.5957,0.5515073267955304
735547,101.6744,105.4328,106.49600000000001,106.4867,44063595,0.8113819999999999,0.799,101.667,0.5489465346897291
735548,101.3759,105.666,109.3778,106.3095,33720951,1.4456,1.413,101.6907,0.5613277661285645
735549,102.0101,106.2162,107.8949,107.6898,44223978,1.4642,1.411,103.2885,0.5833890359029766
735550,104.2671,106.1323,107.9416,106.9437,41869160,1.2684,1.205,105.1675,0.6057341598679009
735551,105.5261,107.1115,108.9861,108.4732,43395537,-0.177196,-0.166,106.1078,0.6250911843434575
735554,106.5706,108.212,109.6483,108.6224,57179298,1.3803,0.725,106.5326,0.6223869390446017
735555,106.2629,108.7623,110.7674,110.6322,47450824,-0.746095,-0.693,107.2633,0.6434516669566253
735556,107.6618,109.5364,111.6814,109.6763,68840440,1.5295,1.43,106.9554,0.63206545128238
735557,107.1675,109.8908,111.0752,110.9819,40831886,0.14921900000000002,0.138,108.3916,0.6554071171096929
735558,109.5923,110.0959,111.355,110.9166,24814402,2.0098,1.85,108.7236,0.6576840550249822
735561,108.9768,103.7728,111.2151,107.3167,83814037,-0.955937,-0.8640000000000001,109.9614,0.6883555685782566
735562,111.0472,105.15299999999999,107.9509,106.9064,59348940,1.3057,1.19,110.5852,0.6737675997228606
735563,109.9933,107.354,108.5105,108.1188,43063440,-0.06528300000000001,-0.059000000000000004,110.6781,0.6936923325794411
735565,111.2337,107.5219,109.3032,107.7084,42155776,-3.5999,-3.2460000000000004,110.7713,0.6926957907170523
735568,110.8047,106.9157,108.2587,107.2514,38318895,-0.41035699999999997,-0.382,107.7859,0.6377577960706033
735569,105.8525,104.0992,106.9232,104.8266,53796409,1.2124,1.1340000000000001,106.844,0.6314962168035577
735570,107.9509,101.9821,106.5986,106.4307,60208036,-0.410355,-0.38,107.9654,0.6499986265119813
735571,107.9696,104.0246,107.1115,104.4069,44565318,-0.45698199999999994,-0.424,108.2782,0.6437355211471371
735572,108.1747,103.838,106.1323,104.0992,41471578,-2.4248,-2.261,107.6575,0.6367612542082147
735575,106.4121,102.1966,104.3323,102.3365,56028138,1.6041,1.53,105.2983,0.5997564347913671
735576,102.7655,99.1843,104.0805,100.9329,67218082,-2.0238,-1.902,104.5012,0.6242365695763247
735577,106.7012,99.1003,102.7376,99.5527,60790733,-0.307766,-0.295,105.3015,0.5933514023312668
735578,104.6961,99.6226,102.4391,102.0381,53411773,-1.7627,-1.693,105.1485,0.5886555994054322
735579,103.0173,103.2039,105.0598,105.0598,59006218,-1.4036,-1.3719999999999999,103.0154,0.5617550735121309
735582,103.2412,104.1365,105.61,104.2484,88429770,-1.3803,-1.368,101.7099,0.5403347648130683
735583,99.2029,104.4256,105.8432,105.3302,45167549,2.4854,2.497,100.6611,0.5192715629988433
735584,99.9024,104.8826,105.694,104.9572,26028419,3.0217,2.9610000000000003,100.9014,0.5572011976815522
735585,104.3323,104.4629,106.8038,104.4629,53699527,-0.81138,-0.772,104.1674,0.6033152948573556
735586,104.6961,106.039,107.0369,106.2349,27598920,1.0818,1.038,104.5665,0.5909325373207217
735589,104.6028,104.5562,106.2442,104.9385,29881477,-0.37304899999999996,-0.354,105.2148,0.6074418633043679
735590,105.6007,102.7842,105.6194,102.9427,41403351,-0.49428900000000003,-0.47100000000000003,105.1756,0.6017495185161446
735591,104.9945,100.1169,103.9313,101.9635,53204626,1.8466,1.768,104.6175,0.5942060170983997
735593,104.5468,98.3076,101.3293,99.09100000000001,64285491,-0.07461,-0.07,105.9206,0.6223869390446017
735596,106.12299999999999,97.5802,100.1915,99.1003,65797116,-1.2963,-1.22,106.5392,0.6212484700869569
735597,105.9831,99.506,100.9096,100.4899,40105934,-1.9958,-1.902,105.2664,0.6014641382278342
735598,105.2183,101.3759,104.5935,104.351,59364547,-0.9792489999999999,-0.951,103.8847,0.5710062783663428
735600,103.8847,101.4692,105.0411,101.8889,49650790,-2.8725,-2.8169999999999997,101.7729,0.5560627287239074
735603,100.9936,101.5718,105.1997,102.7935,67091928,0.009327,0.009000000000000001,99.604,0.5122255694633934
735604,99.3615,101.1894,103.0453,102.4018,48956588,1.3896,1.402,98.9715,0.5123674965586494
735605,99.977,99.4734,102.6443,99.6226,60013996,3.8611,3.842,100.3997,0.533574151565929
735606,101.8702,98.1118,100.3314,98.8485,78513345,0.111917,0.107,103.5571,0.5924983136619326
735607,105.0784,99.3242,101.6247,101.3946,49899907,-2.574,-2.464,104.2826,0.5942060170983997
735610,105.0131,100.9749,103.5769,102.1687,48575897,0.904641,0.888,102.5187,0.5549242597662629
735611,103.92200000000001,102.3272,104.8919,105.3675,46464828,-0.39169899999999996,-0.381,103.6058,0.5687293404510534
735612,101.693,104.0152,106.0857,105.4795,55614979,-2.7792,-2.714,102.0893,0.5627516153745196
735613,102.5883,105.1997,106.65700000000001,101.7863,95568749,-0.774077,-0.777,100.4307,0.5203383053599607
735614,99.8184,101.6837,104.9012,107.5406,146477063,2.5461,2.576,98.9597,0.508524782302149
735618,100.5739,107.5406,110.1612,110.8887,84436432,0.7740739999999999,0.763,100.5016,0.547380758348518
735619,101.6091,107.7737,111.1591,109.2659,83745461,2.658,2.602,102.4453,0.5591942814063297
735620,102.8308,108.9768,111.9145,110.6369,62739100,0.54092,0.516,103.8578,0.5997564347913671
735621,104.7334,108.2587,111.1405,110.6555,51915749,0.11191300000000001,0.106,105.1455,0.6080110977831904
735624,106.0763,109.6856,111.0659,111.5042,70149743,-3.6932,-3.5010000000000003,105.8598,0.6097203273174557
735625,104.8453,110.3375,112.3902,112.3,42246245,5.7543,5.653,103.2121,0.5533584834250517
735626,109.6996,111.654,112.5716,111.3544,43706567,3.3481,3.113,109.0956,0.6411747290413358
735627,108.4825,110.9049,112.5903,112.0941,38889797,-1.6228,-1.463,109.6872,0.6922700094312844
735628,110.4224,110.8862,112.2064,114.2475,62008506,1.371,1.255,110.8046,0.6675044943580164
735631,110.0959,112.506,114.3693,116.9254,73561797,0.018653,0.017,109.65299999999999,0.6884272951747838
735632,110.5156,114.697,116.9628,118.4047,74474466,0.8486889999999999,0.767,110.4421,0.6887111493652961
735633,110.5156,117.5714,119.3598,118.9852,54272219,0.795847,0.7140000000000001,111.7079,0.7016631413807521
735634,112.3749,117.6463,119.2099,119.6875,63152405,-0.945667,-0.8420000000000001,112.1678,0.7138078276608277
735635,112.3749,118.8354,120.6706,120.5161,44891737,0.739679,0.664,111.8986,0.6993770468786721
735638,110.9986,119.3317,120.5769,120.26799999999999,37362381,2.1535,1.921,111.7416,0.7106655922938164
735639,112.5154,120.1556,120.811,121.2464,48948419,2.6778,2.344,113.6354,0.7435285822856672
735640,114.9498,119.8934,121.2511,124.5281,70974110,1.4794,1.265,116.1683,0.7843959552303948
735641,118.0302,121.4009,124.5281,123.751,69228130,0.580508,0.49,118.5213,0.8069715199628853
735642,119.1725,122.8147,125.0899,120.5863,74711746,0.702228,0.59,118.4005,0.8158305176828953
735646,119.3691,119.9871,123.2173,122.1078,91287529,0.828624,0.6920000000000001,119.7689,0.8265483025214188
735647,119.4955,118.5452,120.3803,120.2773,62014847,-0.24811999999999998,-0.20600000000000002,119.9399,0.8391935488793862
735648,120.2961,120.0713,122.2529,120.8672,48096663,0.9784379999999999,0.8140000000000001,120.4814,0.8354073002414286
735649,120.4271,120.1275,123.208,121.12,37816283,3.2817,2.707,120.647,0.8503386411014762
735652,121.738,119.9309,121.2698,120.3522,31666340,-0.7771319999999999,-0.624,123.2368,0.9004205925532529
735653,124.47200000000001,120.1462,121.3073,118.3579,56517146,-3.1647,-2.557,124.0604,0.8885612865614879
735654,123.1799,117.7493,120.5489,118.5358,72842060,1.5215,1.262,121.6849,0.8402648695338991
735655,120.5816,118.2175,121.1294,119.0414,88528487,-1.8305,-1.499,120.7681,0.8634844475373359
735656,121.7192,117.0939,121.3166,116.5789,68856582,0.5898680000000001,0.49,121.0793,0.8355492273366846
735659,121.01700000000001,115.9142,119.1163,114.4535,68938974,0.25280199999999997,0.209,120.9769,0.8445516782497489
735660,120.7455,114.3318,116.8224,116.5228,48362719,-0.767767,-0.634,120.70100000000001,0.8484096534842339
735661,120.8766,113.8824,116.9441,115.7175,51827283,-1.9943,-1.6569999999999998,120.6121,0.8366922745877245
735662,120.3897,114.7719,117.4077,116.9909,35874300,0.177899,0.15,118.822,0.8062573061932099
735663,120.2212,115.0434,116.9909,118.9478,51023104,0.505603,0.42700000000000005,119.639,0.8089722341766549
735666,119.8092,118.3205,120.9327,120.2867,65270945,-2.4625,-2.069,119.4304,0.8166881846456248
735667,118.3579,119.2849,121.0124,119.3738,45809490,-2.1254,-1.8230000000000002,117.1115,0.7791080263587612
735668,116.8037,117.1875,120.2212,117.8804,68695136,2.0692,1.808,115.1874,0.746672343750477
735669,114.5191,118.4609,119.7062,119.10700000000001,37709674,-0.8052199999999999,-0.691,116.0402,0.77825188549383
735670,116.4759,118.4984,119.8841,118.6201,32842304,1.2734,1.1,115.8668,0.7659622199229015
735673,115.9891,115.5209,118.7418,115.5209,51655177,1.9569,1.673,116.3324,0.7853955492883805
735674,117.8804,114.7906,116.9254,116.3261,47572869,1.3389,1.126,118.6763,0.8152597571062744
735675,118.9103,115.0809,116.7568,115.3992,39546151,-0.912897,-0.759,119.7599,0.835692680529739
735676,120.5489,116.1014,118.3486,118.3205,47099670,-1.4934,-1.251,119.9331,0.821760933727677
735677,120.0807,116.4338,118.4328,116.50399999999999,42090553,1.2266,1.041,119.22200000000001,0.7989701892056049
735680,119.0227,115.2588,117.1501,116.3355,40621437,-0.48687299999999994,-0.409,119.1213,0.8176893048014088
735681,119.1257,116.2793,117.5621,117.3373,32220131,-3.0992,-2.613,119.1387,0.8102587346207493
735682,118.4796,116.4104,119.3878,119.238,37193975,0.8052229999999999,0.6970000000000001,116.8958,0.7629619116511461
735683,114.9404,117.9553,119.9607,117.9834,35012268,-0.926941,-0.797,116.1698,0.7752500511242761
735684,116.6351,117.0096,118.3486,117.5995,37329243,2.9213,2.531,115.7418,0.7611046506304309
735687,116.1482,116.7194,118.5171,118.4984,32483974,-1.8164,-1.535,117.5248,0.8056865456165891
735688,118.0583,117.2812,119.10700000000001,119.00399999999999,40187953,-0.168532,-0.145,117.2057,0.7779649791077211
735689,116.8692,117.8898,119.1819,118.7699,36365123,1.0018,0.861,116.1162,0.7753935043173306
735690,117.0658,117.9834,119.03200000000001,118.2549,25524593,1.9007,1.62,116.9157,0.7906819520622159
735694,116.5415,118.07700000000001,119.00399999999999,118.7043,28970419,-1.2546,-1.052,118.6866,0.8196884929173801
735695,119.5096,116.5321,118.1051,118.1332,28368987,-0.383882,-0.325,118.9037,0.8005420699380099
735696,117.8336,117.1969,119.959,116.8037,51957046,0.89885,0.764,117.6099,0.7946833804897554
735697,117.8336,118.6014,120.0339,119.4721,47054310,0.505601,0.42700000000000005,117.65899999999999,0.8084014736000342
735698,117.9272,118.2736,120.6612,118.8261,32435057,-0.23407600000000003,-0.19399999999999998,118.4751,0.816117424069004
735701,120.1931,119.9777,122.1125,120.4271,37654505,-0.514964,-0.434,119.3936,0.8125448291228295
735702,118.9103,120.9983,122.3091,121.4103,45770902,0.449425,0.38,118.3667,0.8046854254608052
735703,118.3579,122.796,124.6499,121.9814,44525905,-0.571144,-0.48100000000000004,118.4648,0.8115437089670454
735704,118.2362,121.3166,125.97,124.2004,96954207,-1.3295,-1.125,118.4368,0.8028281644400899
735705,117.5527,116.6445,119.7343,122.2436,118923970,2.6685,2.285,117.1588,0.7825386942096798
735708,117.5714,117.3186,121.84100000000001,120.4459,63386083,-0.646048,-0.541,119.0591,0.8232610878635546
735709,119.9403,120.0901,122.2529,117.1782,83195423,1.6011,1.347,119.0537,0.8134024960855591
735710,118.90100000000001,117.76799999999999,120.2678,120.7361,58512638,0.983117,0.816,119.542,0.8378353218387646
735711,120.1275,115.5022,118.6763,120.50200000000001,50988278,0.5711430000000001,0.47,121.2892,0.8528399153931381
735712,122.178,116.6052,118.5421,117.7868,49271416,2.219,1.819,121.6936,0.8615554599200934
735715,123.8821,118.5703,119.99,117.0471,72141010,-1.9569,-1.5759999999999998,123.9259,0.8954195700677282
735716,125.8905,118.1143,119.9336,117.7711,43940895,-1.7977,-1.4709999999999999,123.2333,0.8655568883476328
735717,121.869,117.3574,119.2942,119.99,55550382,-3.2677,-2.713,121.2356,0.8381222282248735
735718,119.3785,118.3446,119.5857,118.7677,42035757,3.5579,3.036,117.8788,0.7882539304648799
735719,118.0677,119.5575,121.2405,118.3399,48160032,-2.7153,-2.253,119.0169,0.8425509640359792
735722,121.2511,120.5447,121.7482,118.4763,34694235,-0.739679,-0.628,121.1431,0.8389783690898046
735723,119.9871,120.6858,121.9362,121.2405,45203456,0.724001,0.619,118.5218,0.7975417616662546
735724,118.4984,121.8892,123.0551,121.0712,38208034,2.2189,1.8840000000000001,116.6137,0.7862532162511102
735725,117.3104,121.6072,123.1491,122.4063,50882918,-1.2223,-1.0190000000000001,117.8061,0.7973021643118978
735726,119.1062,122.0679,123.7603,122.2935,44633240,-0.42779799999999996,-0.36,119.5411,0.8311647483617339
735729,119.7737,123.544,125.0201,122.2841,36454932,0.13633,0.115,118.8508,0.8125112549712636
735730,118.0908,121.4003,124.9637,123.5346,39730364,2.7642,2.333,118.3558,0.8059826085894888
735731,118.6079,122.2747,123.5346,124.6158,45595972,-0.169241,-0.14,118.9222,0.8080642059865764
735732,119.7926,123.2619,124.0611,121.8704,46164710,1.3351,1.103,120.575,0.8502486013313676
735733,121.3533,122.1337,123.1115,124.1504,45833246,-0.112822,-0.092,120.9813,0.8476649177585897
735736,120.7046,121.5884,122.8435,123.9013,30733309,-0.009404000000000001,-0.008,122.1508,0.8680398494657131
735737,122.8765,121.2029,122.773,122.491,50884452,1.2505,1.023,122.473,0.8663184111490599
735738,122.2277,119.2472,121.4849,122.7307,32112797,1.0812,0.875,122.3509,0.8661749579560055
735739,122.2935,118.1096,120.4225,122.1901,33667627,-2.7454,-2.2030000000000003,123.2273,0.8852588109256393
735740,123.73200000000001,120.2062,121.6072,122.3405,30983542,2.28,1.871,124.586,0.9017589803224948
